,scientificName,taxonRank,vernacularName,individualCount,longitudeDecimal,latitudeDecimal,continent,country,locality,eventDate,eventTime
65052,Eulampis holosericeus,species,Green-throated Carib,1,-66.0511144,18.40596297,North America,Puerto Rico,Puerto Rico - San Juan,2014-05-11,16:55
65053,Quiscalus niger,species,Greater Antillean Grackle,1,-66.05120824,18.40596265,North America,Puerto Rico,Puerto Rico - San Juan,2014-05-11,16:55
65054,Tyrannus dominicensis,species,Grey Kingbird,1,-66.05201484,18.4063415,North America,Puerto Rico,Puerto Rico - San Juan,2014-05-11,17:14
65055,Tiaris bicolor,species,Black-faced Grassquit,3,-66.05656349,18.40750141,North America,Puerto Rico,Puerto Rico - San Juan,2014-05-24,12:17
103061,Quiscalus niger,species,Greater Antillean Grackle,20,-66.0527257,18.40283162,North America,Puerto Rico,Puerto Rico - San Juan,2014-05-09,23:18
103062,Zenaida aurita,species,Zenaida Dove,1,-66.0527257,18.40283162,North America,Puerto Rico,Puerto Rico - San Juan,2014-05-09,23:18
103063,Margarops fuscatus,species,Pearly-eyed Thrasher,1,-66.0527257,18.40283162,North America,Puerto Rico,Puerto Rico - San Juan,2014-05-09,23:19
103064,Turdus plumbeus,species,Red-legged Thrush,1,-66.0527257,18.40283162,North America,Puerto Rico,Puerto Rico - San Juan,2014-05-09,23:19
103065,Mimus polyglottos,species,Northern Mockingbird,1,-66.0527257,18.40283162,North America,Puerto Rico,Puerto Rico - San Juan,2014-05-10,10:41
61858,Margarops fuscatus,species,Pearly-eyed Thrasher,1,-66.0495242,18.4017424,North America,Puerto Rico,Puerto Rico - San Juan,2014-05-02,13:56
61859,Anthracothorax dominicus,species,Antillean Mango,1,-66.05116079,18.40361044,North America,Puerto Rico,Puerto Rico - San Juan,2014-05-03,19:28
61860,Margarops fuscatus,species,Pearly-eyed Thrasher,1,-66.05123669,18.40369854,North America,Puerto Rico,Puerto Rico - San Juan,2014-05-03,19:28
61861,Quiscalus niger,species,Greater Antillean Grackle,10,-66.05133331,18.40384073,North America,Puerto Rico,Puerto Rico - San Juan,2014-05-03,19:28
61862,Zenaida aurita,species,Zenaida Dove,3,-66.05147549,18.40387807,North America,Puerto Rico,Puerto Rico - San Juan,2014-05-03,19:28
109469,Nesospingus speculiferus,species,Puerto Rican Tanager,1,-65.8157372479,18.3105286054,North America,Puerto Rico,Puerto Rico - Río Grande,2014-03-31,
109609,Margarops fuscatus,species,Pearly-eyed Thrasher,1,-66.04973305,18.40172885,North America,Puerto Rico,Puerto Rico - San Juan,2014-03-25,18:06
109610,Zenaida aurita,species,Zenaida Dove,1,-66.041082,18.40725,North America,Puerto Rico,Puerto Rico - San Juan,2014-03-29,17:33
109611,Zenaida aurita,species,Zenaida Dove,1,-66.0441081,18.40815,North America,Puerto Rico,Puerto Rico - San Juan,2014-03-29,17:33
109612,Tiaris bicolor,species,Black-faced Grassquit,2,-66.0441081,18.40815,North America,Puerto Rico,Puerto Rico - San Juan,2014-03-29,17:36
109613,Quiscalus niger,species,Greater Antillean Grackle,3,-66.0441081,18.40815,North America,Puerto Rico,Puerto Rico - San Juan,2014-03-29,17:36
112513,Phoenicopterus ruber,species,American Flamingo,1,-66.8883132917,18.482599305,North America,Puerto Rico,Puerto Rico - Camuy,2013-11-11,
112545,Spindalis portoricensis,species,Puerto Rican Spindalis,11,-66.5307712559,18.2423327143,North America,Puerto Rico,Puerto Rico - Ciales,2013-11-11,
112550,Myiarchus antillarum,species,Puerto Rican Flycatcher,1,-66.5307712559,18.2423327143,North America,Puerto Rico,Puerto Rico - Ciales,2013-11-11,
112574,Euphonia musica,species,Antillean Euphonia,2,-66.531052,18.243187,North America,Puerto Rico,Puerto Rico - Ciales,2013-11-09,16:31
29274,Nesospingus speculiferus,species,Puerto Rican Tanager,1,-65.79478,18.292054,North America,Puerto Rico,Puerto Rico - Río Grande,2013-11-03,08:52
29275,Setophaga angelae,species,Elfin Woods Warbler,2,-65.793973,18.292762,North America,Puerto Rico,Puerto Rico - Naguabo,2013-11-03,09:04
29276,Setophaga angelae,species,Elfin Woods Warbler,2,-65.793658,18.293733,North America,Puerto Rico,Puerto Rico - Naguabo,2013-11-03,09:28
29277,Nesospingus speculiferus,species,Puerto Rican Tanager,3,-65.793658,18.293733,North America,Puerto Rico,Puerto Rico - Naguabo,2013-11-03,09:28
29278,Nesospingus speculiferus,species,Puerto Rican Tanager,3,-65.790643,18.286202,North America,Puerto Rico,Puerto Rico - Naguabo,2013-11-03,10:45
29279,Setophaga angelae,species,Elfin Woods Warbler,1,-65.790643,18.286202,North America,Puerto Rico,Puerto Rico - Naguabo,2013-11-03,10:45
29280,Thalasseus acuflavidus,species,Cabot's Tern,1,-65.877475,18.437061,North America,Puerto Rico,Puerto Rico - Loíza,2013-11-03,14:53
13174,Calidris melanotos,species,Pectoral Sandpiper,33,-66.242294312,18.4506481533,North America,Puerto Rico,Puerto Rico - Toa Baja,2013-09-08,
13175,Pluvialis dominica,species,American Golden Plover,23,-66.242294312,18.4506481533,North America,Puerto Rico,Puerto Rico - Toa Baja,2013-09-08,
13176,Bartramia longicauda,species,Upland Sandpiper,1,-66.242294312,18.4506481533,North America,Puerto Rico,Puerto Rico - Toa Baja,2013-09-08,
88245,Eulampis holosericeus,species,Green-throated Carib,2,-66.0495829587,18.4016311786,North America,Puerto Rico,Puerto Rico - San Juan,2013-08-30,
4742,Calidris minutilla,species,Least Sandpiper,1,-66.2446546559,18.4511000267,North America,Puerto Rico,Puerto Rico - Toa Baja,2013-08-26,
4743,Calidris melanotos,species,Pectoral Sandpiper,8,-66.2446546559,18.4511000267,North America,Puerto Rico,Puerto Rico - Toa Baja,2013-08-26,
72806,Calidris minutilla,species,Least Sandpiper,100,-66.243209852837,18.449171752188,North America,Puerto Rico,Puerto Rico - Toa Baja,2013-08-19,
72807,Calidris melanotos,species,Pectoral Sandpiper,60,-66.243209852837,18.449171752188,North America,Puerto Rico,Puerto Rico - Toa Baja,2013-08-19,
119466,Megascops nudipes,species,Puerto Rican Screech Owl,1,-66.875380575657,17.949993592489,North America,Puerto Rico,Puerto Rico - Guánica,2013-04-12,
119526,Dendroica angelae,synonym,Elfin-woods Warbler,5,-66.97837471962,18.122360322627,North America,Puerto Rico,Puerto Rico - San Germán,2013-04-12,
119699,Dendroica adelaidae,synonym,,2,-66.89100176096,17.952279860403,North America,Puerto Rico,Puerto Rico - Guánica,2013-04-11,
119710,Megascops nudipes,species,Puerto Rican Screech Owl,1,-66.904820501804,17.960526509749,North America,Puerto Rico,Puerto Rico - Guánica,2013-04-10,
119711,Dendroica adelaidae,synonym,,10,-66.876925528049,17.981427184267,North America,Puerto Rico,Puerto Rico - Guánica,2013-04-10,
119716,Melanerpes portoricensis,species,Puerto Rican Woodpecker,4,-66.876925528049,17.981427184267,North America,Puerto Rico,Puerto Rico - Guánica,2013-04-10,
119719,Todus mexicanus,species,Puerto Rican Tody,10,-66.876925528049,17.981427184267,North America,Puerto Rico,Puerto Rico - Guánica,2013-04-10,
119721,Antrostomus noctitherus,species,Puerto Rican Nightjar,10,-66.876925528049,17.981427184267,North America,Puerto Rico,Puerto Rico - Guánica,2013-04-10,
119783,Dendroica adelaidae,synonym,,5,-66.868685781956,17.971875229713,North America,Puerto Rico,Puerto Rico - Guánica,2013-04-10,
119784,Melanerpes portoricensis,species,Puerto Rican Woodpecker,2,-66.868685781956,17.971875229713,North America,Puerto Rico,Puerto Rico - Guánica,2013-04-10,
119785,Todus mexicanus,species,Puerto Rican Tody,5,-66.868685781956,17.971875229713,North America,Puerto Rico,Puerto Rico - Guánica,2013-04-10,
