,scientificName,taxonRank,vernacularName,individualCount,longitudeDecimal,latitudeDecimal,continent,country,locality,eventDate,eventTime
85826,Malaconotus blanchoti,species,Grey-headed Bushshrike,1,29.3498441398,-2.06100462994,Africa,Rwanda,Rwanda - Gitsi,2011-06-28,
85862,Cercopithecus mitis kandti,subspecies,Golden Monkey,50,29.5384227328,-1.42765644998,Africa,Rwanda,Rwanda - Kinigi,2011-06-28,
85869,Motacilla capensis,species,Cape Wagtail,1,29.6311198764,-1.50021115252,Africa,Rwanda,Rwanda - Kigombe,2011-06-28,
85878,Motacilla aguimp,species,African Pied Wagtail,1,29.6311198764,-1.50021115252,Africa,Rwanda,Rwanda - Kigombe,2011-06-28,
85890,Nectarinia kilimensis,species,Bronzy Sunbird,1,29.6311198764,-1.50021115252,Africa,Rwanda,Rwanda - Kigombe,2011-06-27,
85898,Crithagra striolata,species,Streaky Seedeater,1,30.0691997209,-1.93623986313,Africa,Rwanda,Rwanda - Nyarugenge,2011-06-27,
85936,Laniarius major,species,Tropical Boubou,2,30.0691997209,-1.93623986313,Africa,Rwanda,Rwanda - Nyarugenge,2011-06-27,
85966,Passer griseus,species,Northern Grey-headed Sparrow,1,30.0621219138,-1.94600501135,Africa,Rwanda,Rwanda - Nyarugenge,2011-06-27,
85982,Lagonosticta senegala,species,Red-billed Firefinch,2,30.0621219138,-1.94600501135,Africa,Rwanda,Rwanda - Nyarugenge,2011-06-27,
102296,Corythornis cristatus,species,Malachite Kingfisher,1,29.7699451447,-1.39163963014,Africa,Rwanda,Rwanda - Kidaho,2010-03-20,14:00
11221,Actitis hypoleucos,species,Common Sandpiper,1,29.2600269318,-1.71952328461,Africa,Rwanda,Rwanda - Nyamyumba,2004-04-10,
36822,Pycnonotus tricolor,species,Dark-capped Bulbul,1,29.3396759033,-2.04268085287,Africa,Rwanda,Rwanda,1988-04-23,
70015,Lanius humeralis,species,Northern Fiscal,1,29.7524356842,-2.61109524366,Africa,Rwanda,Rwanda,1990-06-24,
7454,Streptopelia capicola,species,Ring-necked Dove,1,29.6363067627,-1.50014900682,Africa,Rwanda,Rwanda,2009-07-22,
7456,Motacilla flava,species,Western Yellow Wagtail,1,29.6363067627,-1.50014900682,Africa,Rwanda,Rwanda,2009-07-22,
7457,Corvus albus,species,Pied Crow,1,29.7674560547,-1.48504793126,Africa,Rwanda,Rwanda,2009-07-22,
7459,Milvus aegyptius,species,Yellow-billed Kite,1,29.7715759277,-1.47063317194,Africa,Rwanda,Rwanda,2009-07-22,
7461,Merops pusillus,species,Little Bee-eater,1,29.7715759277,-1.47063317194,Africa,Rwanda,Rwanda,2009-07-22,
7463,Terpsiphone viridis,species,African Paradise Flycatcher,1,29.7715759277,-1.47063317194,Africa,Rwanda,Rwanda,2009-07-22,
7464,Cinnyris regius,species,Regal Sunbird,1,29.7715759277,-1.47063317194,Africa,Rwanda,Rwanda,2009-07-22,
7467,Zosterops senegalensis,species,Northern Yellow White-eye,1,29.7715759277,-1.47063317194,Africa,Rwanda,Rwanda,2009-07-22,
7470,Balearica regulorum,species,Grey Crowned Crane,2,29.6315002441,-1.50220823635,Africa,Rwanda,Rwanda,2009-07-22,
7473,Crithagra striolata,species,Streaky Seedeater,1,29.6315002441,-1.50220823635,Africa,Rwanda,Rwanda,2009-07-22,
7474,Nectarinia kilimensis,species,Bronzy Sunbird,1,29.6315002441,-1.50220823635,Africa,Rwanda,Rwanda,2009-07-22,
7477,Passer griseus,species,Northern Grey-headed Sparrow,1,29.6315002441,-1.50220823635,Africa,Rwanda,Rwanda,2009-07-22,
7479,Elminia albicauda,species,White-tailed Blue Flycatcher,1,29.6315002441,-1.50220823635,Africa,Rwanda,Rwanda,2009-07-22,
7480,Lagonosticta senegala,species,Red-billed Firefinch,1,30.0531005859,-1.9483243622,Africa,Rwanda,Rwanda,2009-07-22,
7482,Hirundo smithii,species,Wire-tailed Swallow,1,30.055847168,-1.9483243622,Africa,Rwanda,Rwanda,2009-07-22,
15906,Junonia oenone,species,Dark Blue Pansy,1,30.0489807129,-1.94489311592,Africa,Rwanda,Rwanda,2009-07-22,
3418,Phylloscopus laetus laetus,subspecies,Red-faced Woodland Warbler ssp laetus,1,29.328002929688,-2.5370123584,Africa,Rwanda,Rwanda,2008-02-17,
37828,Merops pusillus meridionalis,subspecies,Little Bee-eater ssp meridionalis,1,29.632,-1.502,Africa,Rwanda,Rwanda - Kigombe,2009-07-22,
37842,Crithagra striolata graueri,subspecies,Streaky Seedeater ssp graueri,1,29.632,-1.502,Africa,Rwanda,Rwanda - Kigombe,2009-07-22,
73271,Passer griseus,species,Northern Grey-headed Sparrow,1,30.11046052,-1.95518898,Africa,Rwanda,Rwanda - Rubungo,2019-04-21,
73456,Corvus albus,species,Pied Crow,2,30.11046052,-1.95518898,Africa,Rwanda,Rwanda - Rubungo,2019-04-21,
