,scientificName,taxonRank,vernacularName,individualCount,longitudeDecimal,latitudeDecimal,continent,country,locality,eventDate,eventTime
110363,Cathartes aura,species,Turkey Vulture,10,-84.7736129761,11.1234581747,North America,Nicaragua,Nicaragua,2012-02-02,
110366,Butorides virescens,species,Green Heron,1,-84.7736129761,11.1234581747,North America,Nicaragua,Nicaragua,2012-02-02,
110396,Tachycineta albilinea,species,Mangrove Swallow,100,-84.7698364258,11.1130149244,North America,Nicaragua,Nicaragua,2012-02-02,
110698,Sporophila corvina,species,Variable Seedeater,10,-84.5099411011,11.0446192525,North America,Nicaragua,Nicaragua,2012-02-01,
110749,Aramides albiventris plumbeicollis,subspecies,Rufous-naped Wood Rail ssp plumbeicollis,2,-84.5099411011,11.0446192525,North America,Nicaragua,Nicaragua,2012-02-01,
110864,Thraupis episcopus,species,Blue-grey Tanager,10,-84.462562561,11.0294554886,North America,Nicaragua,Nicaragua,2012-01-31,
110868,Tachycineta albilinea,species,Mangrove Swallow,100,-84.462562561,11.0294554886,North America,Nicaragua,Nicaragua,2012-01-31,
110874,Megaceryle torquata,species,Ringed Kingfisher,2,-84.462562561,11.0294554886,North America,Nicaragua,Nicaragua,2012-01-31,
110883,Jacana spinosa,species,Northern Jacana,10,-84.462562561,11.0294554886,North America,Nicaragua,Nicaragua,2012-01-31,
110893,Bubulcus ibis,species,Western Cattle Egret,100,-84.462562561,11.0294554886,North America,Nicaragua,Nicaragua,2012-01-31,
110902,Cathartes aura,species,Turkey Vulture,100,-84.7760162353,11.1113304941,North America,Nicaragua,Nicaragua,2012-01-31,
110903,Bubulcus ibis,species,Western Cattle Egret,1,-84.7526702881,11.0786506245,North America,Nicaragua,Nicaragua,2012-01-31,
110906,Jacana spinosa,species,Northern Jacana,1,-84.7526702881,11.0786506245,North America,Nicaragua,Nicaragua,2012-01-31,
110907,Ardea alba egretta,subspecies,American Great Egret,10,-84.7526702881,11.0786506245,North America,Nicaragua,Nicaragua,2012-01-31,
