,scientificName,taxonRank,vernacularName,individualCount,longitudeDecimal,latitudeDecimal,continent,country,locality,eventDate,eventTime
119060,Ardea alba,species,Great Egret,1,-63.0707,-17.7664,South America,Bolivia,Bolivia - Santa Cruz de la Sierra (Santa Cruz),2016-11-15,09:48
119061,Coragyps atratus,species,Black Vulture,27,-63.1621,-17.9403,South America,Bolivia,Bolivia - La Guardia (Santa Cruz),2016-11-14,09:02
119062,Thraupis sayaca,species,Sayaca Tanager,1,-63.1594,-17.9301,South America,Bolivia,Bolivia - La Guardia (Santa Cruz),2016-11-14,10:28
119063,Athene cunicularia,species,Burrowing Owl,10,-63.1566,-17.9378,South America,Bolivia,Bolivia - La Guardia (Santa Cruz),2016-11-14,09:56
119064,Athene cunicularia,species,Burrowing Owl,2,-63.1593,-17.9337,South America,Bolivia,Bolivia - La Guardia (Santa Cruz),2016-11-14,08:37
119065,Falco sparverius,species,American Kestrel,1,-63.16,-17.931,South America,Bolivia,Bolivia - La Guardia (Santa Cruz),2016-11-14,08:14
119066,Guira guira,species,Guira Cuckoo,2,-63.203,-17.7612,South America,Bolivia,Bolivia - Santa Cruz de la Sierra (Santa Cruz),2016-11-13,17:25
119067,Colaptes campestris,species,Campo Flicker,3,-63.2167,-17.7555,South America,Bolivia,Bolivia - Dpto. Santa Cruz,2016-11-13,14:07
119068,Paroaria coronata,species,Red-crested Cardinal,1,-63.2002,-17.7577,South America,Bolivia,Bolivia - Santa Cruz de la Sierra (Santa Cruz),2016-11-13,11:07
119069,Guira guira,species,Guira Cuckoo,2,-63.2168,-17.7536,South America,Bolivia,Bolivia - Dpto. Santa Cruz,2016-11-13,14:31
119070,Melanerpes cruentatus,species,Yellow-tufted Woodpecker,2,-63.2167,-17.7555,South America,Bolivia,Bolivia - Dpto. Santa Cruz,2016-11-13,14:07
119071,Platalea ajaja,species,Roseate Spoonbill,7,-63.2133,-17.7498,South America,Bolivia,Bolivia - Dpto. Santa Cruz,2016-11-13,13:21
119072,Ardea cocoi,species,Cocoi Heron,1,-63.2059,-17.7533,South America,Bolivia,Bolivia - Santa Cruz de la Sierra (Santa Cruz),2016-11-13,12:55
119073,Furnarius rufus,species,Rufous Hornero,1,-63.2043,-17.7529,South America,Bolivia,Bolivia - Santa Cruz de la Sierra (Santa Cruz),2016-11-13,11:51
119074,Coragyps atratus,species,Black Vulture,1,-63.2025,-17.7649,South America,Bolivia,Bolivia - Santa Cruz de la Sierra (Santa Cruz),2016-11-13,08:55
88000,Phoenicoparrus andinus,species,Andean Flamingo,1,-67.804855853319,-22.170993017563,South America,Bolivia,Bolivia - Laguna Colorada,2014-04-30,
88004,Phoenicopterus chilensis,species,Chilean Flamingo,1,-67.804855853319,-22.170993017563,South America,Bolivia,Bolivia - Laguna Colorada,2014-04-30,
118578,Accipiter ventralis,species,Plain-breasted Hawk,1,-68.648271113634,-15.775239757152,South America,Bolivia,Bolivia - Sorata (La Paz),1992-08-09,
118765,Gallinula galeata,species,Common Gallinule,50,-67.126346826553,-18.009105542951,South America,Bolivia,Bolivia - Oruro (Oruro),1992-08-04,
9767,Cinclodes albiventris,species,Cream-winged Cinclodes,10,-69.07925516367,-16.16010858516,South America,Bolivia,Bolivia - Copacabana (La Paz),1992-07-15,
5541,Busarellus nigricollis,species,Black-collared Hawk,1,-64.996929941699,-15.143134925369,South America,Bolivia,Bolivia - Beni - Marbán,1995-08-10,
5574,Milvago chimachima,species,Yellow-headed Caracara,1,-64.925518808886,-15.354251001758,South America,Bolivia,Bolivia - Beni - Marbán,1995-08-10,
5662,Mycteria americana,species,Wood Stork,1,-64.91447758,-15.32074419,South America,Bolivia,Bolivia - Beni - Marbán,1995-08-09,
5665,Ardea cocoi,species,Cocoi Heron,1,-64.988690195605,-15.079496246083,South America,Bolivia,Bolivia - Beni - Marbán,1995-08-09,
5697,Coragyps atratus,species,Black Vulture,1,-65.027142344043,-14.956593451194,South America,Bolivia,Bolivia - San Ignacio (Beni),1995-08-08,
5706,Mycteria americana,species,Wood Stork,1,-64.69112551,-16.01123197,South America,Bolivia,Bolivia - Yapacani (Santa Cruz),1995-08-08,
5710,Milvago chimachima,species,Yellow-headed Caracara,1,-65.027142344043,-14.956593451194,South America,Bolivia,Bolivia - San Ignacio (Beni),1995-08-08,
5742,Ardea herodias,species,Great Blue Heron,1,-65.027142344043,-14.956593451194,South America,Bolivia,Bolivia - San Ignacio (Beni),1995-08-08,
5767,Coragyps atratus,species,Black Vulture,1,-65.027142344043,-14.956593451194,South America,Bolivia,Bolivia - San Ignacio (Beni),1995-08-07,
5771,Ardea alba,species,Great Egret,1,-65.027142344043,-14.956593451194,South America,Bolivia,Bolivia - San Ignacio (Beni),1995-08-07,
5781,Megaceryle torquata,species,Ringed Kingfisher,1,-65.053564533591,-14.784443316855,South America,Bolivia,Bolivia - Trinidad (Beni),1995-08-07,
41327,Charadrius alticola,species,Puna Plover,1,-67.739403247833,-22.217930098556,South America,Bolivia,Bolivia - Laguna Colorada,2013-12-04,
41869,Theristicus branickii,species,Andean Ibis,1,-68.041476309299,-16.339909087389,South America,Bolivia,Bolivia - La Paz (La Paz),2013-11-24,
42215,Rollandia rolland,species,White-tufted Grebe,1,-69.136018753052,-16.101278102067,South America,Bolivia,Bolivia - Lago Titicaca,2013-11-23,
42218,Rollandia microptera,species,Titicaca Grebe,1,-69.136018753052,-16.101278102067,South America,Bolivia,Bolivia - Lago Titicaca,2013-11-23,
48718,Cinclodes albiventris albiventris,subspecies,Cream-winged Cinclodes ssp albiventris,1,-66.151829,-17.348017,South America,Bolivia,Bolivia - Cochabamba (Cochabamba),1991-12-05,
80785,Cinclodes albiventris,species,Cream-winged Cinclodes,1,-66.1431884766,-17.4069942342,South America,Bolivia,Bolivia - Cochabamba - Laguna Alalay,1997-07-18,
115699,Cochlearius cochlearius,species,Boat-billed Heron,1,-66.7975,-14.1319,South America,Bolivia,Bolivia - Beni - José Ballivián,2015-09-23,14:53
115700,Anhinga anhinga,species,Anhinga,1,-66.7952,-14.1278,South America,Bolivia,Bolivia - Beni - José Ballivián,2015-09-23,14:40
115701,Opisthocomus hoazin,species,Hoatzin,1,-66.7978,-14.1234,South America,Bolivia,Bolivia - Beni - José Ballivián,2015-09-23,14:28
115702,Jabiru mycteria,species,Jabiru,1,-66.9287,-14.0819,South America,Bolivia,Bolivia - Beni - José Ballivián,2015-09-23,10:17
115703,Caracara plancus,species,Southern Crested Caracara,1,-67.3674,-14.3098,South America,Bolivia,Bolivia - Beni - José Ballivián,2015-09-23,07:15
115704,Crotophaga ani,species,Smooth-billed Ani,1,-67.4309,-14.3876,South America,Bolivia,Bolivia - Beni - José Ballivián,2015-09-23,06:48
9889,Neochen jubata,species,Orinoco Goose,1,-67.7027,-14.5532,South America,Bolivia,Bolivia - San Buenaventura (La Paz),2015-09-21,08:34
9891,Trogon ramonianus,species,Amazonian Trogon,1,-67.8851,-14.457,South America,Bolivia,Bolivia - Apolo (La Paz),2015-09-19,14:33
9892,Neochen jubata,species,Orinoco Goose,1,-67.6253,-14.5715,South America,Bolivia,Bolivia - San Buenaventura (La Paz),2015-09-18,11:09
9893,Ara chloropterus,species,Red-and-green Macaw,1,-67.6091,-14.5896,South America,Bolivia,Bolivia - Madidi NP,2015-09-18,10:54
9895,Tachycineta albiventer,species,White-winged Swallow,1,-67.5424,-14.5914,South America,Bolivia,Bolivia - San Buenaventura (La Paz),2015-09-18,10:16
9896,Rynchops niger,species,Black Skimmer,1,-67.5391,-14.592,South America,Bolivia,Bolivia - San Buenaventura (La Paz),2015-09-18,10:14
116427,Zonotrichia capensis,species,Rufous-collared Sparrow,1,-66.1451911961,-17.3933901424,South America,Bolivia,Bolivia - Cochabamba (Cochabamba),2015-09-10,
81620,Icterus pyrrhopterus periporphyrus,subspecies,Variable Oriole ssp periporphyrus,1,-63.0636973679,-17.777581951,South America,Bolivia,Bolivia - Santa Cruz de la Sierra (Santa Cruz),2002-11-26,
77014,Cinclodes albiventris,species,Cream-winged Cinclodes,1,-69.1763162613,-16.0194365512,South America,Bolivia,Bolivia - Copacabana (La Paz),2002-05-12,
77443,Basileuterus punctipectus,species,Yungas Warbler,1,-67.7855855227,-16.2718659256,South America,Bolivia,Bolivia - Dpto. La Paz,2002-05-08,
98470,Basileuterus punctipectus,species,Yungas Warbler,1,-67.7902203798,-16.2273689007,South America,Bolivia,Bolivia - Dpto. La Paz,2002-05-07,
60040,Cinclodes albiventris,species,Cream-winged Cinclodes,1,-67.7617835999,-21.0743290167,South America,Bolivia,"Bolivia - Colcha ""K"" (Potosí)",2002-05-02,
60820,Cinclodes albiventris,species,Cream-winged Cinclodes,1,-67.955789119,-16.3200577244,South America,Bolivia,Bolivia - Cotapata NP,2002-05-01,
