,scientificName,taxonRank,vernacularName,individualCount,longitudeDecimal,latitudeDecimal,continent,country,locality,eventDate,eventTime
68983,Pluvialis fulva,species,Pacific Golden Plover,70,90.7605447310335,22.6447746154871,Asia,Bangladesh,Bangladesh - Barisal,2017-01-17,11:19
94213,Iole cacharensis,species,Cachar Bulbul,1,91.90805672,24.27706777,Asia,Bangladesh,Bangladesh - Sylhet,2017-01-13,12:38
98786,Saxicola jerdoni,species,Jerdon's Bush Chat,1,91.8685837079579,24.2003069202458,Asia,Bangladesh,Bangladesh - Sylhet,2017-01-14,08:45
99249,Saxicola jerdoni,species,Jerdon's Bush Chat,1,91.86858371,24.20030692,Asia,Bangladesh,Bangladesh - Sylhet,2017-01-14,08:45
99251,Amandava amandava,species,Red Avadavat,5,91.8688009118924,24.1998997436908,Asia,Bangladesh,Bangladesh - Sylhet,2017-01-14,09:18
99252,Mirafra assamica,species,Bengal Bush Lark,10,91.86881787,24.20017779,Asia,Bangladesh,Bangladesh - Sylhet,2017-01-14,09:42
99253,Glaucidium cuculoides,species,Asian Barred Owlet,1,91.8648689830925,24.2013933229792,Asia,Bangladesh,Bangladesh - Sylhet,2017-01-14,10:36
99254,Lanius schach tricolor,subspecies,Long-tailed Shrike ssp tricolor,3,91.8682219231905,24.1998334569623,Asia,Bangladesh,Bangladesh - Sylhet,2017-01-14,10:48
100151,Mirafra assamica,species,Bengal Bush Lark,15,91.86,24.2,Asia,Bangladesh,Bangladesh - Sylhet,2017-01-14,08:30
100152,Lonchura punctulata,species,Scaly-breasted Munia,25,91.87,24.19,Asia,Bangladesh,Bangladesh - Sylhet,2017-01-14,09:15
100153,Amandava amandava,species,Red Avadavat,3,91.86,24.19,Asia,Bangladesh,Bangladesh - Sylhet,2017-01-14,09:27
100154,Glaucidium cuculoides,species,Asian Barred Owlet,1,91.86,24.2,Asia,Bangladesh,Bangladesh - Sylhet,2017-01-14,10:51
110377,Leptocoma brasiliana,species,Van Hasselt's Sunbird,20,91.90318514,24.27222137,Asia,Bangladesh,Bangladesh - Sylhet,2017-01-13,09:49
110403,Macronus gularis,species,Pin-striped Tit-Babbler,1,91.90248002,24.271558483,Asia,Bangladesh,Bangladesh - Sylhet,2017-01-13,09:32
110404,Leptocoma brasiliana,species,Van Hasselt's Sunbird,25,91.90311303,24.27185319,Asia,Bangladesh,Bangladesh - Sylhet,2017-01-13,09:49
110405,Dicrurus remifer,species,Lesser Racket-tailed Drongo,1,91.908056715,24.277067765,Asia,Bangladesh,Bangladesh - Sylhet,2017-01-13,12:38
110406,Phylloscopus cantator,species,Yellow-vented Warbler,1,91.90814168,24.27711414,Asia,Bangladesh,Bangladesh - Sylhet,2017-01-13,12:40
115919,Megalurus palustris,species,Striated Grassbird,10,91.7036504238449,24.3497547168892,Asia,Bangladesh,Bangladesh - Sylhet,2017-01-12,08:28
115923,Acrocephalus bistrigiceps,species,Black-browed Reed Warbler,2,91.7014554057208,24.3464161729268,Asia,Bangladesh,Bangladesh - Sylhet,2017-01-12,09:25
115925,Merops orientalis,species,Green Bee-eater,2,91.7003569139288,24.3455868450881,Asia,Bangladesh,Bangladesh - Sylhet,2017-01-12,09:36
115929,Vanellus cinereus,species,Grey-headed Lapwing,10,91.7001830517106,24.3451461344081,Asia,Bangladesh,Bangladesh - Sylhet,2017-01-12,10:51
115936,Lanius tephronotus,species,Grey-backed Shrike,1,91.7055176748146,24.3516381109151,Asia,Bangladesh,Bangladesh - Sylhet,2017-01-12,14:27
115937,Lanius cristatus,species,Brown Shrike,1,91.7056355439085,24.3531913896989,Asia,Bangladesh,Bangladesh - Sylhet,2017-01-12,15:48
115938,Ixobrychus sinensis,species,Yellow Bittern,1,91.70889261,24.35511609,Asia,Bangladesh,Bangladesh - Sylhet,2017-01-12,16:21
116310,Megalurus palustris,species,Striated Grassbird,5,91.702361384,24.347252623,Asia,Bangladesh,Bangladesh - Sylhet,2017-01-12,09:00
116312,Dicrurus macrocercus,species,Black Drongo,1,91.701622327,24.346427687,Asia,Bangladesh,Bangladesh - Sylhet,2017-01-12,09:11
116313,Acrocephalus bistrigiceps,species,Black-browed Reed Warbler,2,91.701565727,24.346305688,Asia,Bangladesh,Bangladesh - Sylhet,2017-01-12,09:21
116314,Merops orientalis,species,Green Bee-eater,10,91.700409488,24.345395769,Asia,Bangladesh,Bangladesh - Sylhet,2017-01-12,09:55
